date_1,time_1,time_zone_1,Thread_ID1_1,Thread_ID2_1,class_name_1,LogID_1,LogMS_1,Content_1,Event Template_1,Parameters_1,date_2,time_2,time_zone_2,Thread_ID1_2,Thread_ID2_2,class_name_2,LogID_2,LogMS_2,Content_2,Event Template_2,Parameters_2,similarity_score,similarity_score_rounded
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:778,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 [132]],Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 <*>,['[132]]'],0.31373247504234314,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:780,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 [132]],Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 <*>,['[132]]'],0.31373247504234314,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:785,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 [132]],Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 <*>,['[132]]'],0.31373247504234314,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:785,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 [132]],Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 <*>,['[132]]'],0.31373247504234314,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:787,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 [132]],Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 <*>,['[132]]'],0.31373247504234314,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:795,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 [133]],Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 <*>,['[133]]'],0.31373247504234314,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:796,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 [133]],Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 <*>,['[133]]'],0.31373247504234314,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:802,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 [133]],Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 <*>,['[133]]'],0.31373247504234314,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:802,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 [133]],Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 <*>,['[133]]'],0.31373247504234314,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:803,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 [133]],Entry org.osgi.framework.BundleEvent[source=gateway.bundle.Thread_Context.70_0.0.0 <*>,['[133]]'],0.31373247504234314,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:749,CST,00000016,id=57b57eb2,com.ibm.ws.classloading.internal.GatewayBundleFactory,<,createGatewayBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [130],Exit gateway.bundle.Thread_Context.70_0.0.0 <*>,['[130]'],0.31345075368881226,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:752,CST,00000016,id=3921103b,com.ibm.ws.classloading.internal.GatewayClassLoader,<,getBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [130],Exit gateway.bundle.Thread_Context.70_0.0.0 <*>,['[130]'],0.31345075368881226,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:752,CST,00000016,id=3921103b,com.ibm.ws.classloading.internal.GatewayClassLoader,<,getBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [130],Exit gateway.bundle.Thread_Context.70_0.0.0 <*>,['[130]'],0.31345075368881226,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:764,CST,00000016,id=09e5e17f,com.ibm.ws.classloading.internal.GatewayBundleFactory,<,createGatewayBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [131],Exit gateway.bundle.Thread_Context.70_0.0.0 <*>,['[131]'],0.31345075368881226,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:767,CST,00000016,id=0c296438,com.ibm.ws.classloading.internal.GatewayClassLoader,<,getBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [131],Exit gateway.bundle.Thread_Context.70_0.0.0 <*>,['[131]'],0.31345075368881226,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:768,CST,00000016,id=0c296438,com.ibm.ws.classloading.internal.GatewayClassLoader,<,getBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [131],Exit gateway.bundle.Thread_Context.70_0.0.0 <*>,['[131]'],0.31345075368881226,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:778,CST,00000016,id=5da65daf,com.ibm.ws.classloading.internal.GatewayBundleFactory,<,createGatewayBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [132],Exit gateway.bundle.Thread_Context.70_0.0.0 <*>,['[132]'],0.31345075368881226,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:780,CST,00000016,id=3a9b4654,com.ibm.ws.classloading.internal.GatewayClassLoader,<,getBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [132],Exit gateway.bundle.Thread_Context.70_0.0.0 <*>,['[132]'],0.31345075368881226,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:781,CST,00000016,id=3a9b4654,com.ibm.ws.classloading.internal.GatewayClassLoader,<,getBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [132],Exit gateway.bundle.Thread_Context.70_0.0.0 <*>,['[132]'],0.31345075368881226,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:795,CST,00000016,id=5f72d207,com.ibm.ws.classloading.internal.GatewayBundleFactory,<,createGatewayBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [133],Exit gateway.bundle.Thread_Context.70_0.0.0 <*>,['[133]'],0.31345075368881226,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:798,CST,00000016,id=10c05f25,com.ibm.ws.classloading.internal.GatewayClassLoader,<,getBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [133],Exit gateway.bundle.Thread_Context.70_0.0.0 <*>,['[133]'],0.31345075368881226,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:798,CST,00000016,id=10c05f25,com.ibm.ws.classloading.internal.GatewayClassLoader,<,getBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [133],Exit gateway.bundle.Thread_Context.70_0.0.0 <*>,['[133]'],0.31345075368881226,0.3
2/4/22,11:37:36:557,CST,00000022,id=00000000,com.ibm.ws.kernel.feature.internal.FeatureManager,E,CWWKF0042E:,"A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.","A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.",[],2/4/22,11:37:38:822,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=com.ibm.websphere.security.impl_1.0.44.cl200920200820-0913 [75]],Entry org.osgi.framework.BundleEvent[source=com.ibm.websphere.security.impl_1.0.44.cl200920200820-0913 [75]],[],0.3130907714366913,0.3
2/4/22,11:37:36:557,CST,00000022,id=00000000,com.ibm.ws.kernel.feature.internal.FeatureManager,E,CWWKF0042E:,"A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.","A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.",[],2/4/22,11:37:45:600,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=com.ibm.websphere.security.impl_1.0.44.cl200920200820-0913 [75]],Entry org.osgi.framework.BundleEvent[source=com.ibm.websphere.security.impl_1.0.44.cl200920200820-0913 [75]],[],0.3130907714366913,0.3
2/4/22,11:37:36:557,CST,00000022,id=00000000,com.ibm.ws.kernel.feature.internal.FeatureManager,E,CWWKF0042E:,"A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.","A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.",[],2/4/22,11:37:44:523,CST,00000022,id=00000000,com.ibm.ws.http.internal.VirtualHostImpl,A,CWWKT0017I:,Web application removed (default_host): http://localhost:9080/ibm/saml20/,Web application <*> (default_host): http://localhost:9080/ibm/saml20/,['removed'],0.3130650520324707,0.3
2/4/22,11:37:36:557,CST,00000022,id=00000000,com.ibm.ws.kernel.feature.internal.FeatureManager,E,CWWKF0042E:,"A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.","A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.",[],2/4/22,11:37:39:898,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=com.ibm.ws.webcontainer.security.app_1.0.44.cl200920200820-0913 [126]],Entry org.osgi.framework.BundleEvent[source=com.ibm.ws.webcontainer.security.app_1.0.44.cl200920200820-0913 [126]],[],0.31292349100112915,0.3
2/4/22,11:37:36:557,CST,00000022,id=00000000,com.ibm.ws.kernel.feature.internal.FeatureManager,E,CWWKF0042E:,"A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.","A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.",[],2/4/22,11:37:45:605,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=com.ibm.ws.webcontainer.security.app_1.0.44.cl200920200820-0913 [126]],Entry org.osgi.framework.BundleEvent[source=com.ibm.ws.webcontainer.security.app_1.0.44.cl200920200820-0913 [126]],[],0.31292349100112915,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:37:789,CST,00000017,id=1f3fdaa8,com.ibm.ws.classloading.internal.util.ClassRedefiner,<,<init>,Exit com.ibm.ws.classloading.internal.util.ClassRedefiner@1f3fdaa8,Exit com.ibm.ws.classloading.internal.util.ClassRedefiner@1f3fdaa8,[],0.3128584623336792,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:576,CST,00000016,id=16e519ed,com.ibm.ws.classloading.internal.GatewayClassLoader,<,getBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [129],Exit gateway.bundle.Thread_Context.70_0.0.0 [129],[],0.3124387264251709,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:669,CST,00000016,id=16e519ed,com.ibm.ws.classloading.internal.GatewayClassLoader,<,getBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [129],Exit gateway.bundle.Thread_Context.70_0.0.0 [129],[],0.3124387264251709,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:534,CST,00000016,id=0cc95eb3,com.ibm.ws.classloading.internal.GatewayBundleFactory,<,createGatewayBundle,Exit gateway.bundle.Thread_Context.70_0.0.0 [129],Exit gateway.bundle.Thread_Context.70_0.0.0 [129],[],0.3124386668205261,0.3
2/4/22,11:37:36:557,CST,00000022,id=00000000,com.ibm.ws.kernel.feature.internal.FeatureManager,E,CWWKF0042E:,"A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.","A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.",[],2/4/22,11:37:40:230,CST,00000025,id=017a29c0,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl,>,createTCCL,Entry org.eclipse.osgi.internal.loader.EquinoxClassLoader@6f649e31[com.ibm.ws.security.saml.wab.2.0:1.0.44.cl200920200820-0913(id=120)] 120,Entry org.eclipse.osgi.internal.loader.EquinoxClassLoader@6f649e31[com.ibm.ws.security.saml.wab.2.0:1.0.44.cl200920200820-0913(id=120)] 120,[],0.3119954764842987,0.3
2/4/22,11:37:36:557,CST,00000022,id=00000000,com.ibm.ws.kernel.feature.internal.FeatureManager,E,CWWKF0042E:,"A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.","A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.",[],2/4/22,11:37:38:969,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=com.ibm.ws.webserver.plugin.runtime_1.0.44.cl200920200820-0913 [94]],Entry org.osgi.framework.BundleEvent[source=com.ibm.ws.webserver.plugin.runtime_1.0.44.cl200920200820-0913 [94]],[],0.31188029050827026,0.3
2/4/22,11:37:36:557,CST,00000022,id=00000000,com.ibm.ws.kernel.feature.internal.FeatureManager,E,CWWKF0042E:,"A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.","A feature definition cannot be found for the webprofile-7.0 feature. Try running the command, bin/installUtility install webprofile-7.0, to install the feature. Alternatively, you can run the command, bin/installUtility install testSaml, to install all features that are referenced by this configuration.",[],2/4/22,11:37:45:621,CST,00000011,id=116db170,com.ibm.ws.classloading.internal.ClassLoadingServiceImpl$1,>,bundleChanged,Entry org.osgi.framework.BundleEvent[source=com.ibm.ws.webserver.plugin.runtime_1.0.44.cl200920200820-0913 [94]],Entry org.osgi.framework.BundleEvent[source=com.ibm.ws.webserver.plugin.runtime_1.0.44.cl200920200820-0913 [94]],[],0.31188029050827026,0.3
2/4/22,11:37:39:867,CST,00000016,id=00000000,com.ibm.ws.security.saml.sso20.internal.SsoConfigImpl,W,CWWKS5207W:,"The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.","The inboundPropagation attribute is set to [false] in the configuration of samlWebSso20 [defaultSP]. The attributes [headerName, audiences] will be ignored during processing.",[],2/4/22,11:37:38:133,CST,0000001e,id=685d5f10,com.ibm.ws.library.internal.SharedLibraryImpl,>,setLibraryServiceProperties,"Entry {id=jaasDefaultSharedLib, config.source=file, filesetRef=[Ljava.lang.String;@4f3ba894, service.factoryPid=com.ibm.ws.classloading.sharedlibrary, apiTypeVisibility=spec, ibm-api, api, service.pid=com.ibm.ws.classloading.sharedlibrary_17, service.ranking=1, config.displayId=library[jaasDefaultSharedLib], config.overrides=true, config.id=com.ibm.ws.classloading.sharedlibrary[jaasDefaultSharedLib]}","Entry {id=jaasDefaultSharedLib, config.source=file, filesetRef=[Ljava.lang.String;@4f3ba894, service.factoryPid=com.ibm.ws.classloading.sharedlibrary, apiTypeVisibility=spec, ibm-api, api, service.pid=com.ibm.ws.classloading.sharedlibrary_17, service.ranking=1, config.displayId=library[jaasDefaultSharedLib], config.overrides=true, config.id=com.ibm.ws.classloading.sharedlibrary[jaasDefaultSharedLib]}",[],0.31187623739242554,0.3
